,brewery_id,brewery_name,city,state,abv,beer_name,style,ounces,latitude,longitude,rating
650,107,Bonfire Brewing Company,Eagle, CO,0.048,Wood Splitter Pilsner,Czech Pilsener,16,39.6553216,-106.8286996,4.8
651,107,Bonfire Brewing Company,Eagle, CO,0.056,Gyptoberfest,Märzen / Oktoberfest,12,39.6553216,-106.8286996,4.8
652,107,Bonfire Brewing Company,Eagle, CO,0.07,Farmer Wirtz India Pale Ale,English India Pale Ale (IPA),16,39.6553216,-106.8286996,4.8
653,107,Bonfire Brewing Company,Eagle, CO,0.047,Slow & Steady Golden Ale,American Blonde Ale,12,39.6553216,-106.8286996,4.8
654,107,Bonfire Brewing Company,Eagle, CO,0.068,Pink-I Raspberry IPA,American IPA,16,39.6553216,-106.8286996,4.8
655,107,Bonfire Brewing Company,Eagle, CO,0.047,Moe's Original Bar B Que 'Bama Brew Golden Ale,American Blonde Ale,12,39.6553216,-106.8286996,4.8
656,107,Bonfire Brewing Company,Eagle, CO,0.047,Live Local Golden Ale,American Blonde Ale,12,39.6553216,-106.8286996,4.8
657,107,Bonfire Brewing Company,Eagle, CO,0.048,Screaming Eagle Special Ale ESB,Extra Special / Strong Bitter (ESB),12,39.6553216,-106.8286996,4.8
658,107,Bonfire Brewing Company,Eagle, CO,0.049,Dirtbag Dunkel,Munich Dunkel Lager,16,39.6553216,-106.8286996,4.8
659,107,Bonfire Brewing Company,Eagle, CO,0.053,Kindler Pale Ale,American Pale Ale (APA),12,39.6553216,-106.8286996,4.8
660,107,Bonfire Brewing Company,Eagle, CO,0.064,Mistress Winter Wheat,Winter Warmer,12,39.6553216,-106.8286996,4.8
661,107,Bonfire Brewing Company,Eagle, CO,0.061,Tent Pole Vanilla Porter,American Porter,16,39.6553216,-106.8286996,4.8
662,107,Bonfire Brewing Company,Eagle, CO,0.058,Awry Rye Pale Ale,American Pale Ale (APA),12,39.6553216,-106.8286996,4.8
663,107,Bonfire Brewing Company,Eagle, CO,0.058,Demshitz Brown Ale,American Brown Ale,12,39.6553216,-106.8286996,4.8
664,107,Bonfire Brewing Company,Eagle, CO,0.048,Wood Splitter Pilsner (2012),Czech Pilsener,12,39.6553216,-106.8286996,4.8
665,107,Bonfire Brewing Company,Eagle, CO,0.048,Brush Creek Blonde,American Blonde Ale,16,39.6553216,-106.8286996,4.8
666,107,Bonfire Brewing Company,Eagle, CO,0.066,Firestarter India Pale Ale,American IPA,16,39.6553216,-106.8286996,4.8
667,108,Thomas Hooker Brewing Company,Bloomfield, CT,0.051,Watermelon Ale,Fruit / Vegetable Beer,12,41.809184,-72.710689,4.6
668,109,"Woodstock Inn, Station & Brewery",North Woodstock, NH,0.065,4000 Footer IPA,American IPA,12,44.0324305,-71.6869123,4.4
669,109,"Woodstock Inn, Station & Brewery",North Woodstock, NH,0.028,Summer Brew,American Pilsner,12,44.0324305,-71.6869123,4.4
670,110,Renegade Brewing Company,Denver, CO,0.05,Consilium,American Pale Ale (APA),12,39.7306209,-104.9992768,4.5
671,110,Renegade Brewing Company,Denver, CO,0.09,Hammer & Sickle,Russian Imperial Stout,12,39.7306209,-104.9992768,4.5
672,110,Renegade Brewing Company,Denver, CO,0.07,Redacted Rye IPA,American IPA,16,39.7306209,-104.9992768,4.5
673,110,Renegade Brewing Company,Denver, CO,0.099,Elevation Triple India Pale Ale,American Double / Imperial IPA,12,39.7306209,-104.9992768,4.5
674,110,Renegade Brewing Company,Denver, CO,0.05,5:00 O'Clock Afternoon Ale,American Blonde Ale,16,39.7306209,-104.9992768,4.5
675,110,Renegade Brewing Company,Denver, CO,0.07,Ryeteous Rye IPA (2012),American IPA,16,39.7306209,-104.9992768,4.5
676,111,Mother Earth Brew Company,Vista, CA,0.052,Cali Creamin',Cream Ale,12,,,
677,112,Black Market Brewing Company,Temecula, CA,0.045,Deception,American Blonde Ale,12,33.5182097,-117.1697537,4.5
678,112,Black Market Brewing Company,Temecula, CA,0.075,Blackmarket Rye IPA,American IPA,12,33.5182097,-117.1697537,4.5
679,112,Black Market Brewing Company,Temecula, CA,0.05,Black Market Hefeweizen,Hefeweizen,12,33.5182097,-117.1697537,4.5
680,112,Black Market Brewing Company,Temecula, CA,0.058,Aftermath Pale Ale,American Pale Ale (APA),12,33.5182097,-117.1697537,4.5
681,113,Vault Brewing Company,Yardley, PA,0.052,Nitro Can Coffee Stout,American Stout,12,40.2423451,-74.8385061,4.6
682,114,Jailbreak Brewing Company,Laurel, MD,0.069,Welcome to Scoville,American IPA,12,39.1240121,-76.8232722,4.6
683,115,Smartmouth Brewing Company,Norfolk, VA,0.07,Rule G IPA,American IPA,12,36.866459,-76.309555,4.7
684,115,Smartmouth Brewing Company,Norfolk, VA,0.058,Murphy's Law,American Amber / Red Ale,12,36.866459,-76.309555,4.7
685,115,Smartmouth Brewing Company,Norfolk, VA,0.062,Alter Ego ,Saison / Farmhouse Ale,12,36.866459,-76.309555,4.7
686,116,Base Camp Brewing Co.,Portland, OR,0.049,Hop in the ‘Pool Helles,American Pilsner,12,45.519906,-122.655955,4.5
687,116,Base Camp Brewing Co.,Portland, OR,0.067,Ultra Gnar Gnar IPA,American IPA,12,45.519906,-122.655955,4.5
688,116,Base Camp Brewing Co.,Portland, OR,0.068,In-Tents India Pale Lager,American Pale Lager,12,45.519906,-122.655955,4.5
689,116,Base Camp Brewing Co.,Portland, OR,0.05,Lost Meridian Wit,Witbier,12,45.519906,-122.655955,4.5
690,116,Base Camp Brewing Co.,Portland, OR,0.051,Celestial Meridian Cascadian Dark Lager,Euro Dark Lager,12,45.519906,-122.655955,4.5
691,117,Alameda Brewing,Portland, OR,0.04,P-Town Pilsner,American Pilsner,12,37.7683926,-122.2387777,4.7
692,117,Alameda Brewing,Portland, OR,0.053,Klickitat Pale Ale,American Pale Ale (APA),12,37.7683926,-122.2387777,4.7
693,117,Alameda Brewing,Portland, OR,0.082,Yellow Wolf Imperial IPA,American Double / Imperial IPA,12,37.7683926,-122.2387777,4.7
694,118,Southern Star Brewing Company,Conroe, TX,0.065,Pine Belt Pale Ale,American Pale Ale (APA),12,30.3584246,-95.4775409,4.8
695,118,Southern Star Brewing Company,Conroe, TX,0.055,Walloon,Saison / Farmhouse Ale,12,30.3584246,-95.4775409,4.8
696,118,Southern Star Brewing Company,Conroe, TX,0.069,Le Mort Vivant,Bière de Garde,12,30.3584246,-95.4775409,4.8
697,118,Southern Star Brewing Company,Conroe, TX,0.085,Red Cockaded Ale,American Double / Imperial IPA,12,30.3584246,-95.4775409,4.8
698,118,Southern Star Brewing Company,Conroe, TX,0.092,Valkyrie Double IPA,American Double / Imperial IPA,12,30.3584246,-95.4775409,4.8
699,118,Southern Star Brewing Company,Conroe, TX,0.085,Red Cockaded Ale (2013),American Double / Imperial IPA,12,30.3584246,-95.4775409,4.8
700,118,Southern Star Brewing Company,Conroe, TX,0.072,Old Potentate,Old Ale,12,30.3584246,-95.4775409,4.8
701,118,Southern Star Brewing Company,Conroe, TX,0.05,Bombshell Blonde,American Blonde Ale,16,30.3584246,-95.4775409,4.8
702,118,Southern Star Brewing Company,Conroe, TX,0.099,PRO-AM (2012) (2012),American Double / Imperial IPA,12,30.3584246,-95.4775409,4.8
703,118,Southern Star Brewing Company,Conroe, TX,0.055,Walloon (2014),Saison / Farmhouse Ale,12,30.3584246,-95.4775409,4.8
704,118,Southern Star Brewing Company,Conroe, TX,0.069,Le Mort Vivant (2011),Bière de Garde,12,30.3584246,-95.4775409,4.8
705,118,Southern Star Brewing Company,Conroe, TX,0.083,Buried Hatchet Stout,Foreign / Export Stout,12,30.3584246,-95.4775409,4.8
706,118,Southern Star Brewing Company,Conroe, TX,0.065,Pine Belt Pale Ale,American Pale Ale (APA),16,30.3584246,-95.4775409,4.8
707,118,Southern Star Brewing Company,Conroe, TX,0.05,Bombshell Blonde,American Blonde Ale,12,30.3584246,-95.4775409,4.8
708,119,Steamworks Brewing Company,Durango, CO,0.065,Third Eye Enlightened Pale Ale,American Pale Ale (APA),12,37.2723248,-107.8799998,4.5
709,119,Steamworks Brewing Company,Durango, CO,0.049,Colorado Kölsch,Kölsch,12,37.2723248,-107.8799998,4.5
710,119,Steamworks Brewing Company,Durango, CO,0.057,Steam Engine Lager,American Amber / Red Lager,12,37.2723248,-107.8799998,4.5
711,119,Steamworks Brewing Company,Durango, CO,0.065,Third Eye Pale Ale,American IPA,12,37.2723248,-107.8799998,4.5
712,120,Horny Goat Brew Pub,Milwaukee, WI,0.056,Watermelon Wheat,American Pale Wheat Ale,12,43.0077498,-87.9116063,3
713,120,Horny Goat Brew Pub,Milwaukee, WI,0.051,Laka Laka Pineapple,Hefeweizen,12,43.0077498,-87.9116063,3
714,120,Horny Goat Brew Pub,Milwaukee, WI,0.06,Oktoberfest,Märzen / Oktoberfest,16,43.0077498,-87.9116063,3
715,121,Cheboygan Brewing Company,Cheboygan, MI,0.057,IPA #11,American IPA,16,45.6433449,-84.4784153,4.5
716,121,Cheboygan Brewing Company,Cheboygan, MI,0.057,Blood Orange Honey,Fruit / Vegetable Beer,16,45.6433449,-84.4784153,4.5
717,121,Cheboygan Brewing Company,Cheboygan, MI,0.052,Lighthouse Amber,Altbier,16,45.6433449,-84.4784153,4.5
718,122,Center of the Universe Brewing C...,Ashland, VA,0.05,Main St. Virginia Ale,Altbier,12,37.7086899,-77.447137,4.5
719,122,Center of the Universe Brewing C...,Ashland, VA,0.045,Chin Music Amber Lager,American Amber / Red Lager,12,37.7086899,-77.447137,4.5
720,122,Center of the Universe Brewing C...,Ashland, VA,0.05,Main St. Virginia Ale,Altbier,12,37.7086899,-77.447137,4.5
721,122,Center of the Universe Brewing C...,Ashland, VA,0.052,Ray Ray’s Pale Ale,American Pale Ale (APA),12,37.7086899,-77.447137,4.5
722,123,Ipswich Ale Brewery,Ipswich, MA,0.049,Summer Ale,American Blonde Ale,12,42.6810471,-70.8414358,4.4
723,124,Griffin Claw Brewing Company,Birmingham, MI,0.045,Mr. Blue Sky,American Pale Wheat Ale,16,42.543611,-83.195536,4.5
724,124,Griffin Claw Brewing Company,Birmingham, MI,0.065,3 Scrooges,Winter Warmer,16,42.543611,-83.195536,4.5
725,124,Griffin Claw Brewing Company,Birmingham, MI,0.05,Screamin’ Pumpkin,Pumpkin Ale,16,42.543611,-83.195536,4.5
726,124,Griffin Claw Brewing Company,Birmingham, MI,0.05,Grand Trunk Bohemian Pils,Czech Pilsener,16,42.543611,-83.195536,4.5
727,124,Griffin Claw Brewing Company,Birmingham, MI,0.065,El Rojo,American Amber / Red Ale,16,42.543611,-83.195536,4.5
728,124,Griffin Claw Brewing Company,Birmingham, MI,0.075,Norm's Raggedy Ass IPA,American IPA,16,42.543611,-83.195536,4.5
729,124,Griffin Claw Brewing Company,Birmingham, MI,0.05,Grind Line,American Pale Ale (APA),16,42.543611,-83.195536,4.5
730,124,Griffin Claw Brewing Company,Birmingham, MI,0.04,Norm's Gateway IPA,American IPA,12,42.543611,-83.195536,4.5
731,124,Griffin Claw Brewing Company,Birmingham, MI,0.09,Lemon Shandy Tripel,Tripel,16,42.543611,-83.195536,4.5
732,125,Karbach Brewing Company,Houston, TX,0.052,Weisse Versa (2012),Hefeweizen,12,29.8062942,-95.4605405,4.6
733,125,Karbach Brewing Company,Houston, TX,0.058,Mother in Lager,Munich Dunkel Lager,12,29.8062942,-95.4605405,4.6
734,125,Karbach Brewing Company,Houston, TX,0.055,Weekend Warrior Pale Ale,American Pale Ale (APA),12,29.8062942,-95.4605405,4.6
735,125,Karbach Brewing Company,Houston, TX,0.055,Karbachtoberfest,Märzen / Oktoberfest,12,29.8062942,-95.4605405,4.6
736,125,Karbach Brewing Company,Houston, TX,0.047,Love Street Summer Seasonal (2014),Kölsch,12,29.8062942,-95.4605405,4.6
737,125,Karbach Brewing Company,Houston, TX,0.066,Barn Burner Saison,Saison / Farmhouse Ale,12,29.8062942,-95.4605405,4.6
738,125,Karbach Brewing Company,Houston, TX,0.095,Rodeo Clown Double IPA,American Double / Imperial IPA,12,29.8062942,-95.4605405,4.6
739,125,Karbach Brewing Company,Houston, TX,0.049,Sympathy for the Lager,American Amber / Red Lager,12,29.8062942,-95.4605405,4.6
740,125,Karbach Brewing Company,Houston, TX,0.052,Weisse Versa,Hefeweizen,12,29.8062942,-95.4605405,4.6
741,125,Karbach Brewing Company,Houston, TX,0.066,Hopadillo India Pale Ale,American IPA,12,29.8062942,-95.4605405,4.6
742,126,Uncle Billy's Brewery and Smokeh...,Austin, TX,0.06,The Green Room,American IPA,16,,,
743,126,Uncle Billy's Brewery and Smokeh...,Austin, TX,0.047,Humbucker Helles,Maibock / Helles Bock,16,,,
744,127,Deep Ellum Brewing Company,Dallas, TX,0.06,Neato Bandito,Euro Pale Lager,12,32.780747,-96.7815187,4.6
745,127,Deep Ellum Brewing Company,Dallas, TX,0.075,Oak Cliff Coffee Ale,American Brown Ale,12,32.780747,-96.7815187,4.6
746,127,Deep Ellum Brewing Company,Dallas, TX,0.085,Dream Crusher Double IPA,American Double / Imperial IPA,12,32.780747,-96.7815187,4.6
747,127,Deep Ellum Brewing Company,Dallas, TX,0.06,Deep Ellum Pale Ale,American Pale Ale (APA),12,32.780747,-96.7815187,4.6
748,127,Deep Ellum Brewing Company,Dallas, TX,0.07,Double Brown Stout,Baltic Porter,12,32.780747,-96.7815187,4.6
749,127,Deep Ellum Brewing Company,Dallas, TX,0.048,Farmhouse Wit,Saison / Farmhouse Ale,16,32.780747,-96.7815187,4.6
750,127,Deep Ellum Brewing Company,Dallas, TX,0.046,Rye Pils Session Lager,German Pilsener,12,32.780747,-96.7815187,4.6
751,127,Deep Ellum Brewing Company,Dallas, TX,0.052,Dallas Blonde,American Blonde Ale,12,32.780747,-96.7815187,4.6
752,127,Deep Ellum Brewing Company,Dallas, TX,0.07,Deep Ellum IPA,American IPA,12,32.780747,-96.7815187,4.6
753,128,Real Ale Brewing Company,Blanco, TX,0.044,18th Anniversary Gose,Gose,12,30.1132678,-98.4128183,4.7
754,128,Real Ale Brewing Company,Blanco, TX,0.046,White (2015),Witbier,12,30.1132678,-98.4128183,4.7
755,128,Real Ale Brewing Company,Blanco, TX,0.099,BLAKKR,American Black Ale,12,30.1132678,-98.4128183,4.7
756,128,Real Ale Brewing Company,Blanco, TX,0.051,Firemans #4 Blonde Ale (2013),American Blonde Ale,12,30.1132678,-98.4128183,4.7
757,128,Real Ale Brewing Company,Blanco, TX,0.059,The Sword Iron Swan Ale,English Pale Ale,12,30.1132678,-98.4128183,4.7
758,128,Real Ale Brewing Company,Blanco, TX,0.053,Hans' Pils (2015),German Pilsener,12,30.1132678,-98.4128183,4.7
759,128,Real Ale Brewing Company,Blanco, TX,0.06,Four Squared (2015),American Blonde Ale,12,30.1132678,-98.4128183,4.7
760,128,Real Ale Brewing Company,Blanco, TX,0.051,Firemans #4 Blonde Ale (2015),American Blonde Ale,12,30.1132678,-98.4128183,4.7
761,129,Straub Brewery,St Mary's, PA,0.05,Straub Beer (Current),American Adjunct Lager,12,41.4274205,-78.5534279,4.8
762,129,Straub Brewery,St Mary's, PA,0.041,American Lager,American Adjunct Lager,12,41.4274205,-78.5534279,4.8
763,129,Straub Brewery,St Mary's, PA,0.041,American Amber,American Amber / Red Lager,12,41.4274205,-78.5534279,4.8
764,129,Straub Brewery,St Mary's, PA,0.032,American Light,Light Lager,12,41.4274205,-78.5534279,4.8
765,130,Shebeen Brewing Company,Wolcott, CT,0.068,Black Hop IPA,American Black Ale,12,41.5747061,-73.0016801,4.6
766,131,Stevens Point Brewery,Stevens Point, WI,0.047,Point Special (Current),American Adjunct Lager,12,44.5103897,-89.5736285,4.7
767,131,Stevens Point Brewery,Stevens Point, WI,0.047,Point Special,American Adjunct Lager,12,44.5103897,-89.5736285,4.7
768,131,Stevens Point Brewery,Stevens Point, WI,0.054,Point Cascade Pale Ale (2013),American Pale Ale (APA),12,44.5103897,-89.5736285,4.7
769,131,Stevens Point Brewery,Stevens Point, WI,0.047,Point Special,American Adjunct Lager,12,44.5103897,-89.5736285,4.7
770,131,Stevens Point Brewery,Stevens Point, WI,0.052,Onyx Black Ale,American Black Ale,12,44.5103897,-89.5736285,4.7
771,131,Stevens Point Brewery,Stevens Point, WI,0.063,Beyond The Pale IPA,American IPA,12,44.5103897,-89.5736285,4.7
772,131,Stevens Point Brewery,Stevens Point, WI,0.047,Point Special (2013),American Adjunct Lager,12,44.5103897,-89.5736285,4.7
773,131,Stevens Point Brewery,Stevens Point, WI,0.047,Point Special (2012),American Adjunct Lager,12,44.5103897,-89.5736285,4.7
774,131,Stevens Point Brewery,Stevens Point, WI,0.047,Point Special Lager,American Adjunct Lager,16,44.5103897,-89.5736285,4.7
775,131,Stevens Point Brewery,Stevens Point, WI,0.062,St. Benedict's Winter Ale,Winter Warmer,12,44.5103897,-89.5736285,4.7
776,131,Stevens Point Brewery,Stevens Point, WI,0.057,Point Oktoberfest,Märzen / Oktoberfest,16,44.5103897,-89.5736285,4.7
777,131,Stevens Point Brewery,Stevens Point, WI,0.052,Point Nude Beach Summer Wheat,American Pale Wheat Ale,16,44.5103897,-89.5736285,4.7
778,131,Stevens Point Brewery,Stevens Point, WI,0.05,Point Nude Beach Summer Wheat,American Pale Wheat Ale,12,44.5103897,-89.5736285,4.7
779,131,Stevens Point Brewery,Stevens Point, WI,0.05,Point Nude Beach Summer Wheat (2011),American Pale Wheat Ale,12,44.5103897,-89.5736285,4.7
780,131,Stevens Point Brewery,Stevens Point, WI,0.035,Drop Dead Blonde,American Blonde Ale,12,44.5103897,-89.5736285,4.7
781,131,Stevens Point Brewery,Stevens Point, WI,0.049,Three Kings Ale,Kölsch,12,44.5103897,-89.5736285,4.7
782,131,Stevens Point Brewery,Stevens Point, WI,0.057,Point Oktoberfest,Märzen / Oktoberfest,12,44.5103897,-89.5736285,4.7
783,131,Stevens Point Brewery,Stevens Point, WI,0.054,2012 Black Ale,American Brown Ale,12,44.5103897,-89.5736285,4.7
784,131,Stevens Point Brewery,Stevens Point, WI,0.05,Point Nude Beach Summer Wheat (2010),American Pale Wheat Ale,12,44.5103897,-89.5736285,4.7
785,131,Stevens Point Brewery,Stevens Point, WI,0.054,Point Cascade Pale Ale,American Pale Ale (APA),12,44.5103897,-89.5736285,4.7
786,131,Stevens Point Brewery,Stevens Point, WI,0.047,Point Amber Classic,American Amber / Red Lager,12,44.5103897,-89.5736285,4.7
787,131,Stevens Point Brewery,Stevens Point, WI,0.047,Point Special Lager,American Adjunct Lager,12,44.5103897,-89.5736285,4.7
788,132,Weston Brewing Company,Weston, MO,,Royal Lager,American Pale Lager,16,39.4112221,-94.899886,4.7
789,132,Weston Brewing Company,Weston, MO,0.08,Rip Van Winkle (Current),Bock,12,39.4112221,-94.899886,4.7
790,132,Weston Brewing Company,Weston, MO,,O’Malley’s Stout,English Stout,12,39.4112221,-94.899886,4.7
791,132,Weston Brewing Company,Weston, MO,0.075,O’Malley’s IPA,American IPA,12,39.4112221,-94.899886,4.7
792,132,Weston Brewing Company,Weston, MO,,O’Malley’s Irish Style Cream Ale,Cream Ale,12,39.4112221,-94.899886,4.7
793,132,Weston Brewing Company,Weston, MO,0.049,L'il Lucy's Hot Pepper Ale,Chile Beer,12,39.4112221,-94.899886,4.7
794,132,Weston Brewing Company,Weston, MO,0.052,Drop Kick Ale,American Amber / Red Ale,12,39.4112221,-94.899886,4.7
795,133,Southern Prohibition Brewing Com...,Hattiesburg, MS,0.075,2014 IPA Cicada Series,American IPA,16,31.3300149,-89.2897574,4.7
796,133,Southern Prohibition Brewing Com...,Hattiesburg, MS,0.077,Sinister Minister Black IPA,American IPA,16,31.3300149,-89.2897574,4.7
797,133,Southern Prohibition Brewing Com...,Hattiesburg, MS,0.053,Jack the Sipper,Extra Special / Strong Bitter (ESB),12,31.3300149,-89.2897574,4.7
798,133,Southern Prohibition Brewing Com...,Hattiesburg, MS,0.058,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),12,31.3300149,-89.2897574,4.7
799,133,Southern Prohibition Brewing Com...,Hattiesburg, MS,0.05,Suzy B Dirty Blonde Ale,American Blonde Ale,12,31.3300149,-89.2897574,4.7
800,133,Southern Prohibition Brewing Com...,Hattiesburg, MS,0.08,Mississippi Fire Ant,American Amber / Red Ale,16,31.3300149,-89.2897574,4.7
801,133,Southern Prohibition Brewing Com...,Hattiesburg, MS,0.058,Hipster Breakfast,Oatmeal Stout,16,31.3300149,-89.2897574,4.7
802,133,Southern Prohibition Brewing Com...,Hattiesburg, MS,0.05,Suzy B Dirty Blonde Ale,American Blonde Ale,16,31.3300149,-89.2897574,4.7
803,133,Southern Prohibition Brewing Com...,Hattiesburg, MS,0.058,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),16,31.3300149,-89.2897574,4.7
804,134,Minhas Craft Brewery,Monroe, WI,0.099,Axe Head Malt Liquor,American Malt Liquor,24,42.5998511,-89.6411331,4.5
805,134,Minhas Craft Brewery,Monroe, WI,0.054,Huber Bock (2014),Bock,16,42.5998511,-89.6411331,4.5
806,134,Minhas Craft Brewery,Monroe, WI,0.04,Minhas Light (2012),Light Lager,12,42.5998511,-89.6411331,4.5
807,134,Minhas Craft Brewery,Monroe, WI,0.05,Huber,American Pale Lager,12,42.5998511,-89.6411331,4.5
808,134,Minhas Craft Brewery,Monroe, WI,0.062,Clear Creek Ice,American Pale Lager,16,42.5998511,-89.6411331,4.5
809,134,Minhas Craft Brewery,Monroe, WI,0.062,Clear Creek Ice,American Pale Lager,12,42.5998511,-89.6411331,4.5
810,134,Minhas Craft Brewery,Monroe, WI,0.055,Mountain Crest,American Pale Lager,16,42.5998511,-89.6411331,4.5
811,134,Minhas Craft Brewery,Monroe, WI,0.055,Mountain Crest,American Pale Lager,12,42.5998511,-89.6411331,4.5
812,134,Minhas Craft Brewery,Monroe, WI,0.055,Mountain Creek (2013),American Pale Lager,12,42.5998511,-89.6411331,4.5
813,134,Minhas Craft Brewery,Monroe, WI,0.05,Boxer,American Adjunct Lager,24,42.5998511,-89.6411331,4.5
814,134,Minhas Craft Brewery,Monroe, WI,0.042,Boxer Light,Light Lager,12,42.5998511,-89.6411331,4.5
815,134,Minhas Craft Brewery,Monroe, WI,0.055,Boxer Ice,American Adjunct Lager,12,42.5998511,-89.6411331,4.5
816,134,Minhas Craft Brewery,Monroe, WI,0.05,Boxer,American Adjunct Lager,12,42.5998511,-89.6411331,4.5
817,135,Pug Ryan's Brewery,Dillon, CO,0.059,Morning Wood Wheat (Current),American Pale Wheat Ale,12,39.6281006,-106.0465675,3.9
818,135,Pug Ryan's Brewery,Dillon, CO,0.069,Hideout Helles,Munich Helles Lager,12,39.6281006,-106.0465675,3.9
819,135,Pug Ryan's Brewery,Dillon, CO,0.06,Dead Eye Dunkel,Munich Dunkel Lager,12,39.6281006,-106.0465675,3.9
820,135,Pug Ryan's Brewery,Dillon, CO,0.058,Peacemaker Pilsner,Czech Pilsener,12,39.6281006,-106.0465675,3.9
